service,nta_code,pickup_date,count,avg_ppl_per_acre,median_median_income,median_median_age,avg_households,avg_population
green,BK09,2014-06-29,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-06-30,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-02,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-05,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-10,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-11,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-19,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-20,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-23,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-24,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-25,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-26,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-28,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-30,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-07-31,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-01,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-02,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-03,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-04,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-07,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-09,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-10,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-12,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-13,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-15,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-16,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-17,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-25,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-27,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-28,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-08-31,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-02,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-05,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-06,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-07,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-09,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-10,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-12,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-14,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-16,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-17,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-19,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-20,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-21,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-23,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-24,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-29,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2014-09-30,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-01,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-02,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-03,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-06,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-07,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-08,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-10,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-11,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-12,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-15,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-17,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-18,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-19,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-20,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-21,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-22,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-25,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-26,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-27,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-29,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-01-31,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-01,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-03,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-04,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-06,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-07,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-08,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-09,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-12,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-13,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-14,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-18,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-19,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-23,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-24,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-25,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-26,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-27,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-02-28,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-05,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-07,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-09,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-11,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-15,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-17,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-20,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-21,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-22,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-23,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-26,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-27,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-29,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-30,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-03-31,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-01,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-02,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-03,5.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-06,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-07,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-09,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-13,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-14,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-15,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-16,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-19,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-20,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-21,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-22,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-23,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-24,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-25,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-27,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-28,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-29,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-04-30,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-01,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-03,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-04,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-05,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-06,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-07,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-08,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-10,6.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-11,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-12,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-13,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-14,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-15,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-18,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-20,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-22,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-23,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-24,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-25,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-26,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-28,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-29,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-30,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-05-31,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-02,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-03,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-04,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-06,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-08,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-09,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-11,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-14,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-15,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-16,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-17,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-19,2.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-20,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-21,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-22,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-23,3.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-25,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-28,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-29,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK09,2015-06-30,1.0,97.0,105398.0,37.0,11036.0,22887.0
green,BK19,2014-07-07,1.0,90.4,30872.0,46.0,14145.0,35547.0
green,BK19,2014-09-07,1.0,90.4,30872.0,46.0,14145.0,35547.0
green,BK19,2015-03-18,1.0,90.4,30872.0,46.0,14145.0,35547.0
green,BK19,2015-03-27,1.0,90.4,30872.0,46.0,14145.0,35547.0
green,BK21,2014-05-01,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-05-07,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-05-17,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-05-21,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-06-23,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-06-24,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-06-26,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-07-14,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-07-15,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-08-09,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-08-19,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2014-09-12,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-01-08,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-01-09,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-02-23,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-02-25,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-03-11,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-03-12,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-05-04,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-05-18,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-06-04,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK21,2015-06-23,1.0,37.5,23229.0,38.0,10864.0,31965.0
green,BK23,2014-08-23,1.0,88.2,38047.0,56.0,8116.0,17750.0
green,BK23,2014-09-19,1.0,88.2,38047.0,56.0,8116.0,17750.0
green,BK23,2015-02-13,1.0,88.2,38047.0,56.0,8116.0,17750.0
green,BK23,2015-04-17,1.0,88.2,38047.0,56.0,8116.0,17750.0
green,BK23,2015-05-13,1.0,88.2,38047.0,56.0,8116.0,17750.0
green,BK23,2015-06-02,1.0,88.2,38047.0,56.0,8116.0,17750.0
green,BK26,2015-03-27,1.0,40.2,35550.0,40.0,11264.0,29436.0
green,BK28,2014-06-28,1.0,82.8,46137.0,38.0,30027.0,88727.0
green,BK28,2015-02-03,1.0,82.8,46137.0,38.0,30027.0,88727.0
green,BK29,2014-04-07,1.0,76.8,45108.0,39.0,21974.0,62978.0
green,BK29,2015-04-05,1.0,76.8,45108.0,39.0,21974.0,62978.0
green,BK29,2015-04-15,1.0,76.8,45108.0,39.0,21974.0,62978.0
green,BK30,2015-05-05,1.0,61.8,54752.0,39.0,15100.0,42419.0
green,BK30,2015-05-08,1.0,61.8,54752.0,39.0,15100.0,42419.0
green,BK31,2014-04-05,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2014-09-27,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2015-01-01,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2015-01-04,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2015-02-26,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2015-03-02,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2015-03-09,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2015-04-01,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2015-04-26,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK31,2015-06-10,1.0,50.5,57980.0,39.0,34991.0,78607.0
green,BK32,2014-04-12,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-05-11,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-05-12,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-05-17,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-05-20,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-05-25,2.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-07-16,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-07-17,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-08-01,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-08-17,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-09-01,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-09-09,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-09-23,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2014-09-26,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-01-01,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-01-10,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-02-06,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-02-08,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-02-13,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-02-17,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-02-26,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-02-28,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-03-10,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-03-14,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-03-19,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-03-21,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-03-22,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-03-27,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-04-10,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-04-17,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-04-20,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-04-25,2.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-04-29,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-05-02,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-05-16,2.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-05-22,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-05-28,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-05-29,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-06-03,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-06-06,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-06-14,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-06-17,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-06-27,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK32,2015-06-28,1.0,43.8,44165.0,32.0,16697.0,54041.0
green,BK33,2014-04-01,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-03,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-04,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-05,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-06,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-07,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-11,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-15,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-19,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-20,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-23,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-04-25,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-01,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-02,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-03,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-10,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-11,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-15,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-16,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-17,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-19,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-20,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-24,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-27,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-28,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-29,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-30,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-05-31,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-01,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-03,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-05,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-06,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-07,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-08,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-12,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-13,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-17,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-18,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-19,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-20,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-21,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-24,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-25,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-27,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-28,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-29,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-06-30,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-02,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-03,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-04,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-05,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-13,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-17,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-19,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-21,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-22,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-23,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-24,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-26,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-30,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-07-31,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-02,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-03,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-05,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-09,3.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-10,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-11,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-13,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-14,3.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-15,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-16,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-19,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-20,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-21,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-22,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-23,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-24,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-25,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-26,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-27,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-28,2.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-29,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-08-31,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-09-04,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-09-05,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-09-07,1.0,36.9,85496.0,35.0,17786.0,38353.0
green,BK33,2014-09-08,1.0,36.9,85496.0,35.0,17786.0,38353.0
